時刻,EventID,イベント種別,分類,対象,対象種別,対象種別備考,プロセス名,プロセスID,ユーザー,アクセス内容,HandleId,RecordId
2026-07-20 06:57:46.422713,4907,SACL変更,シグナル,D:\tmp\ProbeTest\delete_complete.txt,ファイル,拡張子から推定(ファイルシステムは未確認),D:\DEV\MyLogger\probe-tools\ToolI-SaclProbe\dist\SaclProbe.exe,0x4670,WIN-DESK-2022\s0911,,0x3dc,3913273
2026-07-20 06:57:46.422841,4907,SACL変更,シグナル,D:\tmp\ProbeTest\delete_folder_complete\inner.txt,ファイル,拡張子から推定(ファイルシステムは未確認),D:\DEV\MyLogger\probe-tools\ToolI-SaclProbe\dist\SaclProbe.exe,0x4670,WIN-DESK-2022\s0911,,0x3e4,3913274
2026-07-20 06:57:46.422913,4907,SACL変更,シグナル,D:\tmp\ProbeTest\delete_folder_complete,フォルダ,Directory.Existsで確認,D:\DEV\MyLogger\probe-tools\ToolI-SaclProbe\dist\SaclProbe.exe,0x4670,WIN-DESK-2022\s0911,,0x3e8,3913275
2026-07-20 06:57:46.423055,4907,SACL変更,シグナル,D:\tmp\ProbeTest\delete_folder_normal\inner.txt,ファイル,拡張子から推定(ファイルシステムは未確認),D:\DEV\MyLogger\probe-tools\ToolI-SaclProbe\dist\SaclProbe.exe,0x4670,WIN-DESK-2022\s0911,,0x3dc,3913276
2026-07-20 06:57:46.423112,4907,SACL変更,シグナル,D:\tmp\ProbeTest\delete_folder_normal,フォルダ,Directory.Existsで確認,D:\DEV\MyLogger\probe-tools\ToolI-SaclProbe\dist\SaclProbe.exe,0x4670,WIN-DESK-2022\s0911,,0x3e4,3913277
2026-07-20 06:57:46.423198,4907,SACL変更,シグナル,D:\tmp\ProbeTest\delete_normal.txt,ファイル,拡張子から推定(ファイルシステムは未確認),D:\DEV\MyLogger\probe-tools\ToolI-SaclProbe\dist\SaclProbe.exe,0x4670,WIN-DESK-2022\s0911,,0x3dc,3913278
2026-07-20 06:57:46.423336,4907,SACL変更,シグナル,D:\tmp\ProbeTest\Source\copy_source.txt,ファイル,拡張子から推定(ファイルシステムは未確認),D:\DEV\MyLogger\probe-tools\ToolI-SaclProbe\dist\SaclProbe.exe,0x4670,WIN-DESK-2022\s0911,,0x3e8,3913279
2026-07-20 06:57:46.423414,4907,SACL変更,シグナル,D:\tmp\ProbeTest\Source\move_source.txt,ファイル,拡張子から推定(ファイルシステムは未確認),D:\DEV\MyLogger\probe-tools\ToolI-SaclProbe\dist\SaclProbe.exe,0x4670,WIN-DESK-2022\s0911,,0x3ec,3913280
2026-07-20 06:57:46.423542,4907,SACL変更,シグナル,D:\tmp\ProbeTest\Source\rename_source.txt,ファイル,拡張子から推定(ファイルシステムは未確認),D:\DEV\MyLogger\probe-tools\ToolI-SaclProbe\dist\SaclProbe.exe,0x4670,WIN-DESK-2022\s0911,,0x3e8,3913281
2026-07-20 06:57:46.423547,4907,SACL変更,シグナル,D:\tmp\ProbeTest\Source,フォルダ,Directory.Existsで確認,D:\DEV\MyLogger\probe-tools\ToolI-SaclProbe\dist\SaclProbe.exe,0x4670,WIN-DESK-2022\s0911,,0x3e4,3913282
2026-07-20 06:57:46.423752,4907,SACL変更,シグナル,D:\tmp\ProbeTest\SourceFolders\CopyFolderSource\inner.txt,ファイル,拡張子から推定(ファイルシステムは未確認),D:\DEV\MyLogger\probe-tools\ToolI-SaclProbe\dist\SaclProbe.exe,0x4670,WIN-DESK-2022\s0911,,0x3f4,3913283
2026-07-20 06:57:46.423828,4907,SACL変更,シグナル,D:\tmp\ProbeTest\SourceFolders\CopyFolderSource,フォルダ,Directory.Existsで確認,D:\DEV\MyLogger\probe-tools\ToolI-SaclProbe\dist\SaclProbe.exe,0x4670,WIN-DESK-2022\s0911,,0x3dc,3913284
2026-07-20 06:57:46.423971,4907,SACL変更,シグナル,D:\tmp\ProbeTest\SourceFolders\MoveFolderSource\inner.txt,ファイル,拡張子から推定(ファイルシステムは未確認),D:\DEV\MyLogger\probe-tools\ToolI-SaclProbe\dist\SaclProbe.exe,0x4670,WIN-DESK-2022\s0911,,0x3ec,3913285
2026-07-20 06:57:46.423986,4907,SACL変更,シグナル,D:\tmp\ProbeTest\SourceFolders\MoveFolderSource,フォルダ,Directory.Existsで確認,D:\DEV\MyLogger\probe-tools\ToolI-SaclProbe\dist\SaclProbe.exe,0x4670,WIN-DESK-2022\s0911,,0x3f4,3913286
2026-07-20 06:57:46.424136,4907,SACL変更,シグナル,D:\tmp\ProbeTest\SourceFolders\RenameFolderSource\inner.txt,ファイル,拡張子から推定(ファイルシステムは未確認),D:\DEV\MyLogger\probe-tools\ToolI-SaclProbe\dist\SaclProbe.exe,0x4670,WIN-DESK-2022\s0911,,0x3dc,3913287
2026-07-20 06:57:46.424204,4907,SACL変更,シグナル,D:\tmp\ProbeTest\SourceFolders\RenameFolderSource,フォルダ,Directory.Existsで確認,D:\DEV\MyLogger\probe-tools\ToolI-SaclProbe\dist\SaclProbe.exe,0x4670,WIN-DESK-2022\s0911,,0x3ec,3913288
2026-07-20 06:57:46.424258,4907,SACL変更,シグナル,D:\tmp\ProbeTest\SourceFolders,フォルダ,Directory.Existsで確認,D:\DEV\MyLogger\probe-tools\ToolI-SaclProbe\dist\SaclProbe.exe,0x4670,WIN-DESK-2022\s0911,,0x3e8,3913289
2026-07-20 06:57:46.424327,4907,SACL変更,シグナル,D:\tmp\ProbeTest\write_target.txt,ファイル,拡張子から推定(ファイルシステムは未確認),D:\DEV\MyLogger\probe-tools\ToolI-SaclProbe\dist\SaclProbe.exe,0x4670,WIN-DESK-2022\s0911,,0x3ec,3913290
2026-07-20 06:57:46.424376,4907,SACL変更,シグナル,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,D:\DEV\MyLogger\probe-tools\ToolI-SaclProbe\dist\SaclProbe.exe,0x4670,WIN-DESK-2022\s0911,,0x38c,3913291
2026-07-20 06:57:47.312851,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5d10,3913294
2026-07-20 06:57:47.312855,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x5d10,3913295
2026-07-20 06:57:47.312887,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5d10,3913296
2026-07-20 06:57:47.312987,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5d10,3913299
2026-07-20 06:57:47.313005,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x5d10,3913300
2026-07-20 06:57:47.313007,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5d10,3913301
2026-07-20 06:57:47.313138,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5470,3913304
2026-07-20 06:57:47.313142,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x5470,3913305
2026-07-20 06:57:47.313155,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5470,3913306
2026-07-20 06:57:47.313250,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5470,3913309
2026-07-20 06:57:47.313255,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x5470,3913310
2026-07-20 06:57:47.313257,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5470,3913311
2026-07-20 06:57:51.010956,4656,ハンドル要求,シグナル,D:\tmp\ProbeTest\新規 テキスト ドキュメント.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"Write, Read, ChangePermissions, Synchronize (0x16019F)",0x5d9c,3913341
2026-07-20 06:57:51.010967,4663,アクセス試行,シグナル,D:\tmp\ProbeTest\新規 テキスト ドキュメント.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,CreateFiles (0x2),0x5d9c,3913342
2026-07-20 06:57:51.011274,4658,ハンドルクローズ,シグナル,D:\tmp\ProbeTest\新規 テキスト ドキュメント.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5d9c,3913344
2026-07-20 06:57:51.017398,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5570,3913348
2026-07-20 06:57:51.017418,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x5570,3913349
2026-07-20 06:57:51.017435,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5570,3913350
2026-07-20 06:57:52.881878,4656,ハンドル要求,シグナル,D:\tmp\ProbeTest\新規 テキスト ドキュメント.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ReadAttributes, Delete, Synchronize (0x110080)",0x6110,3913353
2026-07-20 06:57:52.881883,4663,アクセス試行,シグナル,D:\tmp\ProbeTest\新規 テキスト ドキュメント.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,Delete (0x10000),0x6110,3913354
2026-07-20 06:57:52.881893,4656,ハンドル要求,シグナル,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"CreateFiles, Synchronize (0x100002)",0x88e0,3913355
2026-07-20 06:57:52.881896,4663,アクセス試行,シグナル,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,CreateFiles (0x2),0x88e0,3913356
2026-07-20 06:57:52.882051,4658,ハンドルクローズ,シグナル,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x88e0,3913357
2026-07-20 06:57:52.882055,4658,ハンドルクローズ,シグナル,D:\tmp\ProbeTest\新規 テキスト ドキュメント.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x6110,3913358
2026-07-20 06:57:52.882509,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5600,3913361
2026-07-20 06:57:52.882513,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x5600,3913362
2026-07-20 06:57:52.882724,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5ff4,3913365
2026-07-20 06:57:52.882727,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x5ff4,3913366
2026-07-20 06:57:52.892329,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x541c,3913369
2026-07-20 06:57:52.892332,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x541c,3913370
2026-07-20 06:57:52.892333,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x541c,3913371
2026-07-20 06:57:52.904390,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x66d4,3913374
2026-07-20 06:57:52.904393,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x66d4,3913375
2026-07-20 06:57:52.904395,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x66d4,3913376
2026-07-20 06:57:52.904529,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x66d4,3913379
2026-07-20 06:57:52.904534,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x66d4,3913380
2026-07-20 06:57:52.904537,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x66d4,3913381
2026-07-20 06:57:52.906101,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, Synchronize (0x100001)",0x1c74,3913384
2026-07-20 06:57:52.906106,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x1c74,3913385
2026-07-20 06:57:52.906109,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x1c74,3913386
2026-07-20 06:57:52.922561,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x6378,3913389
2026-07-20 06:57:52.922564,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x6378,3913390
2026-07-20 06:57:52.922566,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x6378,3913391
2026-07-20 06:57:54.310772,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x5450,3913400
2026-07-20 06:57:54.310776,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x5450,3913401
2026-07-20 06:57:54.310778,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5450,3913402
2026-07-20 06:57:54.377657,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,"ListDirectory, Synchronize (0x100001)",0x264,3913406
2026-07-20 06:57:54.377677,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,ListDirectory (0x1),0x264,3913407
2026-07-20 06:57:54.377691,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,,0x264,3913408
2026-07-20 06:57:54.377853,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,"ListDirectory, Synchronize (0x100001)",0x264,3913411
2026-07-20 06:57:54.377856,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,ListDirectory (0x1),0x264,3913412
2026-07-20 06:57:54.377861,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,,0x264,3913413
2026-07-20 06:57:54.599798,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,"ListDirectory, Synchronize (0x100001)",0x220,3913416
2026-07-20 06:57:54.599801,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,ListDirectory (0x1),0x220,3913417
2026-07-20 06:57:54.599814,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,,0x220,3913418
2026-07-20 06:57:54.599975,4656,ハンドル要求,シグナル,D:\tmp\ProbeTest\write_target.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,"Write, Read, Synchronize (0x12019F)",0x440,3913421
2026-07-20 06:57:54.602798,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,"ListDirectory, Synchronize (0x100001)",0x444,3913424
2026-07-20 06:57:54.602811,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,ListDirectory (0x1),0x444,3913425
2026-07-20 06:57:54.602819,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,,0x444,3913426
2026-07-20 06:57:54.603047,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest\write_target.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,ListDirectory (0x1),0x440,3913427
2026-07-20 06:57:54.603453,4658,ハンドルクローズ,シグナル,D:\tmp\ProbeTest\write_target.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,,0x440,3913428
2026-07-20 06:57:54.625299,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x478,3913431
2026-07-20 06:57:54.625305,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,ListDirectory (0x1),0x478,3913432
2026-07-20 06:57:54.625307,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,,0x478,3913433
2026-07-20 06:57:56.351315,4656,ハンドル要求,シグナル,D:\tmp\ProbeTest\write_target.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,"Write, Read, Synchronize (0x12019F)",0x544,3913440
2026-07-20 06:57:56.351357,4663,アクセス試行,シグナル,D:\tmp\ProbeTest\write_target.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,"CreateFiles, CreateDirectories (0x6)",0x544,3913441
2026-07-20 06:57:56.351533,4658,ハンドルクローズ,シグナル,D:\tmp\ProbeTest\write_target.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,,0x544,3913442
2026-07-20 06:57:56.352614,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest\write_target.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,"Read, Synchronize (0x120089)",0x298,3913445
2026-07-20 06:57:56.352616,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest\write_target.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,,0x298,3913446
2026-07-20 06:57:56.357183,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x29c,3913449
2026-07-20 06:57:56.357187,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,ListDirectory (0x1),0x29c,3913450
2026-07-20 06:57:56.357189,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Program Files (x86)\Hidemaru\Hidemaru.exe,0xa530,WIN-DESK-2022\s0911,,0x29c,3913451
2026-07-20 06:57:56.366770,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0xb38,3913454
2026-07-20 06:57:56.366774,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0xb38,3913455
2026-07-20 06:57:56.366775,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0xb38,3913456
2026-07-20 06:57:59.595906,4656,ハンドル要求,シグナル,D:\tmp\ProbeTest\delete_normal.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ReadAttributes, Delete, Synchronize (0x110080)",0x5508,3913459
2026-07-20 06:57:59.595909,4658,ハンドルクローズ,シグナル,D:\tmp\ProbeTest\delete_normal.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5508,3913460
2026-07-20 06:57:59.596115,4656,ハンドル要求,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ListDirectory, ReadAttributes, Synchronize (0x100081)",0x67c4,3913463
2026-07-20 06:57:59.596119,4663,アクセス試行,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,ListDirectory (0x1),0x67c4,3913464
2026-07-20 06:57:59.596120,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x67c4,3913465
2026-07-20 06:57:59.597118,4656,ハンドル要求,シグナル,D:\tmp\ProbeTest\delete_normal.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,"ReadAttributes, Delete, ReadPermissions, Synchronize (0x130080)",0x6a04,3913468
2026-07-20 06:57:59.597128,4663,アクセス試行,シグナル,D:\tmp\ProbeTest\delete_normal.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,Delete (0x10000),0x6a04,3913469
2026-07-20 06:57:59.597145,4660,削除,シグナル,D:\tmp\ProbeTest\delete_normal.txt,ファイル,拡張子から推定(ファイルシステムは未確認),C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x6a04,3913470
2026-07-20 06:57:59.598288,4658,ハンドルクローズ,閲覧のみ,D:\tmp\ProbeTest,フォルダ,Directory.Existsで確認,C:\Windows\explorer.exe,0x119c,WIN-DESK-2022\s0911,,0x5600,3913472
