"時刻","操作","EventID","SubjectUserSid","SubjectUserName","SubjectDomainName","SubjectLogonId","ObjectType","IpAddress","IpPort","ShareName","ShareLocalPath","RelativeTargetName","AccessMask","AccessMask解釈","AccessList","AccessList解釈","AccessReason","AccessReason解釈","その他"
"23:04:31.139936","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","\","0x100081","ListDirectory, ReadAttributes, Synchronize","%%1541 /     %%4416 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:31.140227","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","\","0x100081","ListDirectory, ReadAttributes, Synchronize","%%1541 /     %%4416 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:32.766982","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","delete_folder_normal\inner.txt","0x100080","ReadAttributes, Synchronize","%%1541 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:32.767236","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","delete_folder_complete\desktop.ini","0x120089","Read, Synchronize","%%1538 /     %%1541 /     %%4416 /     %%4419 /     %%4423 /     ","READ_CONTROL(%%1538), SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadEA(%%4419), ReadAttributes(%%4423)","%%1538: %%1801 D:(A;;FA;;;WD) /     %%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4419: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","READ_CONTROL: 許可 D:(A;;FA;;;WD) / SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadEA: 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:32.767434","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","delete_folder_complete","0x100081","ListDirectory, ReadAttributes, Synchronize","%%1541 /     %%4416 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:32.767638","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","\","0x120089","Read, Synchronize","%%1538 /     %%1541 /     %%4416 /     %%4419 /     %%4423 /     ","READ_CONTROL(%%1538), SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadEA(%%4419), ReadAttributes(%%4423)","%%1538: %%1801 D:(A;;FA;;;WD) /     %%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4419: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","READ_CONTROL: 許可 D:(A;;FA;;;WD) / SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadEA: 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:32.767838","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","DELETE_FOLDER_COMPLETE","0x110080","ReadAttributes, Delete, Synchronize","%%1537 /     %%1541 /     %%4423 /     ","DELETE(%%1537), SYNCHRONIZE(%%1541), ReadAttributes(%%4423)","%%1537: %%1801 D:(A;;FA;;;WD) /     %%1541: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","DELETE: 許可 D:(A;;FA;;;WD) / SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:32.768012","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","delete_folder_complete\inner.txt","0x10080","ReadAttributes, Delete","%%1537 /     %%4423 /     ","DELETE(%%1537), ReadAttributes(%%4423)","%%1537: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","DELETE: 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:32.768184","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","DELETE_FOLDER_COMPLETE","0x110080","ReadAttributes, Delete, Synchronize","%%1537 /     %%1541 /     %%4423 /     ","DELETE(%%1537), SYNCHRONIZE(%%1541), ReadAttributes(%%4423)","%%1537: %%1801 D:(A;;FA;;;WD) /     %%1541: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","DELETE: 許可 D:(A;;FA;;;WD) / SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:32.768382","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","\","0x100081","ListDirectory, ReadAttributes, Synchronize","%%1541 /     %%4416 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:32.768572","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","\","0x100081","ListDirectory, ReadAttributes, Synchronize","%%1541 /     %%4416 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:33.970617","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","SourceFolders","0x100081","ListDirectory, ReadAttributes, Synchronize","%%1541 /     %%4416 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:33.971034","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","SourceFolders","0x100081","ListDirectory, ReadAttributes, Synchronize","%%1541 /     %%4416 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:33.971350","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","SourceFolders","0x100081","ListDirectory, ReadAttributes, Synchronize","%%1541 /     %%4416 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:33.971695","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","delete_folder_complete\inner.txt","0x100080","ReadAttributes, Synchronize","%%1541 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:37.662822","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","SOURCEFOLDERS\RENAMEFOLDERSOURCE","0x110080","ReadAttributes, Delete, Synchronize","%%1537 /     %%1541 /     %%4423 /     ","DELETE(%%1537), SYNCHRONIZE(%%1541), ReadAttributes(%%4423)","%%1537: %%1801 D:(A;;FA;;;WD) /     %%1541: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","DELETE: 許可 D:(A;;FA;;;WD) / SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:37.663126","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","SourceFolders\RenameFolderSourcehogehoge","0x20","Traverse","%%4421 /     ","Execute(Traverse)(%%4421)","%%4421: %%1801 D:(A;;FA;;;WD) /     ","Execute(Traverse): 許可 D:(A;;FA;;;WD)",""
"23:04:37.663418","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","SOURCEFOLDERS","0x100081","ListDirectory, ReadAttributes, Synchronize","%%1541 /     %%4416 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:37.663771","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","SOURCEFOLDERS","0x100081","ListDirectory, ReadAttributes, Synchronize","%%1541 /     %%4416 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:37.664122","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","SourceFolders","0x100081","ListDirectory, ReadAttributes, Synchronize","%%1541 /     %%4416 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:37.664382","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","SourceFolders","0x100081","ListDirectory, ReadAttributes, Synchronize","%%1541 /     %%4416 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:37.664958","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","\","0x100081","ListDirectory, ReadAttributes, Synchronize","%%1541 /     %%4416 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:37.665248","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","SourceFolders","0x100081","ListDirectory, ReadAttributes, Synchronize","%%1541 /     %%4416 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:39.048903","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","\","0x100081","ListDirectory, ReadAttributes, Synchronize","%%1541 /     %%4416 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:39.049134","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","\","0x100081","ListDirectory, ReadAttributes, Synchronize","%%1541 /     %%4416 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:39.049390","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","SourceFolders\CopyFolderSource","0x100081","ListDirectory, ReadAttributes, Synchronize","%%1541 /     %%4416 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:39.049644","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","\","0x120089","Read, Synchronize","%%1538 /     %%1541 /     %%4416 /     %%4419 /     %%4423 /     ","READ_CONTROL(%%1538), SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadEA(%%4419), ReadAttributes(%%4423)","%%1538: %%1801 D:(A;;FA;;;WD) /     %%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4419: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","READ_CONTROL: 許可 D:(A;;FA;;;WD) / SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadEA: 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:39.049899","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","SOURCEFOLDERS\COPYFOLDERSOURCE","0x120089","Read, Synchronize","%%1538 /     %%1541 /     %%4416 /     %%4419 /     %%4423 /     ","READ_CONTROL(%%1538), SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadEA(%%4419), ReadAttributes(%%4423)","%%1538: %%1801 D:(A;;FA;;;WD) /     %%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4419: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","READ_CONTROL: 許可 D:(A;;FA;;;WD) / SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadEA: 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:39.050115","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","CopyFolderSource","0x100081","ListDirectory, ReadAttributes, Synchronize","%%1541 /     %%4416 /     %%4423 /     ","SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadAttributes(%%4423)","%%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:39.050314","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","CopyFolderSource","0x4","CreateDirectories","%%4418 /     ","AppendData(AddSubdirectory)(%%4418)","%%4418: %%1801 D:(A;;FA;;;WD) /     ","AppendData(AddSubdirectory): 許可 D:(A;;FA;;;WD)",""
"23:04:39.050605","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","CopyFolderSource","0x17019b","CreateFiles, WriteExtendedAttributes, WriteAttributes, Delete, Read, ChangePermissions, Synchronize","%%1537 /     %%1538 /     %%1539 /     %%1541 /     %%4416 /     %%4417 /     %%4419 /     %%4420 /     %%4423 /     %%4424 /     ","DELETE(%%1537), READ_CONTROL(%%1538), WRITE_DAC(%%1539), SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), WriteData(AddFile)(%%4417), ReadEA(%%4419), WriteEA(%%4420), ReadAttributes(%%4423), WriteAttributes(%%4424)","%%1537: %%1801 D:(A;;FA;;;WD) /     %%1538: %%1801 D:(A;;FA;;;WD) /     %%1539: %%1801 D:(A;;FA;;;WD) /     %%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4417: %%1801 D:(A;;FA;;;WD) /     %%4419: %%1801 D:(A;;FA;;;WD) /     %%4420: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     %%4424: %%1801 D:(A;;FA;;;WD) /     ","DELETE: 許可 D:(A;;FA;;;WD) / READ_CONTROL: 許可 D:(A;;FA;;;WD) / WRITE_DAC: 許可 D:(A;;FA;;;WD) / SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / WriteData(AddFile): 許可 D:(A;;FA;;;WD) / ReadEA: 許可 D:(A;;FA;;;WD) / WriteEA: 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD) / WriteAttributes: 許可 D:(A;;FA;;;WD)",""
"23:04:39.051403","ShareFileAccess","5145","S-1-5-21-3393082697-3192495989-2329455330-1012","smbtest","WIN-DESK-2022","0x70288c06","File","192.168.1.20","49690","\\*\ProbeTest","\??\D:\tmp\ProbeTest","SourceFolders\CopyFolderSource\inner.txt","0x120089","Read, Synchronize","%%1538 /     %%1541 /     %%4416 /     %%4419 /     %%4423 /     ","READ_CONTROL(%%1538), SYNCHRONIZE(%%1541), ReadData(ListDirectory)(%%4416), ReadEA(%%4419), ReadAttributes(%%4423)","%%1538: %%1801 D:(A;;FA;;;WD) /     %%1541: %%1801 D:(A;;FA;;;WD) /     %%4416: %%1801 D:(A;;FA;;;WD) /     %%4419: %%1801 D:(A;;FA;;;WD) /     %%4423: %%1801 D:(A;;FA;;;WD) /     ","READ_CONTROL: 許可 D:(A;;FA;;;WD) / SYNCHRONIZE: 許可 D:(A;;FA;;;WD) / ReadData(ListDirectory): 許可 D:(A;;FA;;;WD) / ReadEA: 許可 D:(A;;FA;;;WD) / ReadAttributes: 許可 D:(A;;FA;;;WD)",""
