"時刻","操作","EventID","AccessList","AccessMask","AccessReason","EtwTime","IpAddress","IpPort","ObjectType","RelativeTargetName","ShareLocalPath","ShareName","SubjectDomainName","SubjectLogonId","SubjectUserName","SubjectUserSid"
"06:37:31.513330","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:30.501012","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:31.513619","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:30.501197","192.168.1.20","59053","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:34.325383","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:33.312514","192.168.1.20","55411","File","delete_folder_normal","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:37.461192","ShareFileAccess","5145","%%1538     %%1541     %%4416     %%4419     %%4423","0x120089","%%1538: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4419: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:36.449247","192.168.1.20","59054","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:37.461421","ShareFileAccess","5145","%%1537     %%1541     %%4423","0x110080","%%1537: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:36.492966","192.168.1.20","59055","File","DELETE_FOLDER_NORMAL","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:37.461611","ShareFileAccess","5145","%%1537     %%4423","0x10080","%%1537: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:36.495896","192.168.1.20","59054","File","delete_folder_normal\inner.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:37.461803","ShareFileAccess","5145","%%1537     %%1541     %%4423","0x110080","%%1537: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:36.498005","192.168.1.20","55411","File","DELETE_FOLDER_NORMAL","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:37.462037","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:36.501867","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:37.462289","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:36.502095","192.168.1.20","59055","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:38.523339","ShareFileAccess","5145","%%1541     %%4423","0x100080","%%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:37.512478","192.168.1.20","59054","File","delete_folder_normal\inner.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:38.523809","ShareFileAccess","5145","%%1538     %%1541     %%4416     %%4419     %%4423","0x120089","%%1538: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4419: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:37.918738","192.168.1.20","59055","File","delete_folder_complete\desktop.ini","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:38.524388","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:38.436502","192.168.1.20","55411","File","delete_folder_complete","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:38.524984","ShareFileAccess","5145","%%1538     %%1541     %%4416     %%4419     %%4423","0x120089","%%1538: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4419: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:38.440132","192.168.1.20","59054","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:38.525399","ShareFileAccess","5145","%%1537     %%1541     %%4423","0x110080","%%1537: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:38.448304","192.168.1.20","59055","File","DELETE_FOLDER_COMPLETE","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:38.525743","ShareFileAccess","5145","%%1537     %%4423","0x10080","%%1537: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:38.451027","192.168.1.20","59054","File","delete_folder_complete\inner.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:38.526047","ShareFileAccess","5145","%%1537     %%1541     %%4423","0x110080","%%1537: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:38.454202","192.168.1.20","55411","File","DELETE_FOLDER_COMPLETE","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:38.526340","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:38.462672","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:38.526567","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:38.462727","192.168.1.20","59054","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:40.454611","ShareFileAccess","5145","%%1541     %%4423","0x100080","%%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:39.450977","192.168.1.20","59054","File","delete_folder_complete\inner.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:40.454942","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:40.243514","192.168.1.20","59055","File","SourceFolders","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:40.455269","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:40.244840","192.168.1.20","55411","File","SourceFolders","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:40.455687","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:40.244971","192.168.1.20","59055","File","SourceFolders","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:40.455997","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:40.251997","192.168.1.20","59053","File","SourceFolders","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:40.456318","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:40.255227","192.168.1.20","55411","File","SourceFolders\CopyFolderSource","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:40.456716","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:40.257216","192.168.1.20","59054","File","SourceFolders\MoveFolderSource","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:40.457066","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:40.259409","192.168.1.20","55411","File","SourceFolders\RenameFolderSource","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:49.724177","ShareFileAccess","5145","%%1537     %%1541     %%4423","0x110080","%%1537: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:48.719782","192.168.1.20","59054","File","SOURCEFOLDERS\RENAMEFOLDERSOURCE","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:49.724583","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:48.720593","192.168.1.20","59055","File","SOURCEFOLDERS","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:49.724896","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:48.721740","192.168.1.20","59053","File","SOURCEFOLDERS","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:49.725249","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:48.725875","192.168.1.20","59054","File","SourceFolders","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:49.725558","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:48.726114","192.168.1.20","55411","File","SourceFolders","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:49.725856","ShareFileAccess","5145","%%1541     %%4423","0x100080","%%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:48.740987","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:49.726117","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:48.743106","192.168.1.20","59054","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:49.726435","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:48.746555","192.168.1.20","55411","File","SourceFolders","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.482391","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:50.469582","192.168.1.20","59054","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.482770","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:50.470016","192.168.1.20","59055","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.483096","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:51.104651","192.168.1.20","59054","File","SourceFolders\CopyFolderSource","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.483471","ShareFileAccess","5145","%%1538     %%1541     %%4416     %%4419     %%4423","0x120089","%%1538: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4419: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:51.105902","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.483743","ShareFileAccess","5145","%%1538     %%1541     %%4416     %%4419     %%4423","0x120089","%%1538: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4419: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:51.131908","192.168.1.20","59053","File","SOURCEFOLDERS\COPYFOLDERSOURCE","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.484060","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:51.133183","192.168.1.20","59055","File","CopyFolderSource","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.484962","ShareFileAccess","5145","%%4418","0x4","%%4418: %%1801 D:(A;;FA;;;WD)","06:37:51.133192","192.168.1.20","59055","File","CopyFolderSource","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.485242","ShareFileAccess","5145","%%1537     %%1538     %%1539     %%1541     %%4416     %%4417     %%4419     %%4420     %%4423     %%4424","0x17019b","%%1537: %%1801 D:(A;;FA;;;WD)     %%1538: %%1801 D:(A;;FA;;;WD)     %%1539: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4417: %%1801 D:(A;;FA;;;WD)     %%4419: %%1801 D:(A;;FA;;;WD)     %%4420: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)     %%4424: %%1801 D:(A;;FA;;;WD)","06:37:51.134960","192.168.1.20","59053","File","CopyFolderSource","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.485640","ShareFileAccess","5145","%%1538     %%1541     %%4416     %%4419     %%4423","0x120089","%%1538: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4419: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:51.138379","192.168.1.20","59053","File","SourceFolders\CopyFolderSource\inner.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.485965","ShareFileAccess","5145","%%1537     %%1538     %%1539     %%1541     %%4416     %%4417     %%4418     %%4419     %%4420     %%4423     %%4424","0x17019f","%%1537: %%1801 D:(A;;FA;;;WD)     %%1538: %%1801 D:(A;;FA;;;WD)     %%1539: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4417: %%1801 D:(A;;FA;;;WD)     %%4418: %%1801 D:(A;;FA;;;WD)     %%4419: %%1801 D:(A;;FA;;;WD)     %%4420: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)     %%4424: %%1801 D:(A;;FA;;;WD)","06:37:51.139792","192.168.1.20","59055","File","CopyFolderSource\inner.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.486287","ShareFileAccess","5145","%%4417","0x2","%%4417: %%1801 D:(A;;FA;;;WD)","06:37:51.139800","192.168.1.20","59055","File","CopyFolderSource\inner.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.486530","ShareFileAccess","5145","%%4423","0x80","%%4423: %%1801 D:(A;;FA;;;WD)","06:37:51.143080","192.168.1.20","59053","File","CopyFolderSource\inner.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.486773","ShareFileAccess","5145","%%4423","0x80","%%4423: %%1801 D:(A;;FA;;;WD)","06:37:51.144626","192.168.1.20","55411","File","CopyFolderSource\inner.txt:Zone.Identifier","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.487048","ShareFileAccess","5145","%%4423","0x80","%%4423: %%1801 D:(A;;FA;;;WD)","06:37:51.145271","192.168.1.20","59053","File","CopyFolderSource\inner.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.487305","ShareFileAccess","5145","%%4423","0x80","%%4423: %%1801 D:(A;;FA;;;WD)","06:37:51.146329","192.168.1.20","59055","File","CopyFolderSource\inner.txt","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.487593","ShareFileAccess","5145","%%1538     %%1541     %%4416     %%4417     %%4418     %%4419     %%4420     %%4423     %%4424","0x12019f","%%1538: %%1801 D:(A;;FA;;;WD)     %%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4417: %%1801 D:(A;;FA;;;WD)     %%4418: %%1801 D:(A;;FA;;;WD)     %%4419: %%1801 D:(A;;FA;;;WD)     %%4420: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)     %%4424: %%1801 D:(A;;FA;;;WD)","06:37:51.147500","192.168.1.20","59053","File","CopyFolderSource\inner.txt:Zone.Identifier","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.487935","ShareFileAccess","5145","%%4417","0x2","%%4417: %%1801 D:(A;;FA;;;WD)","06:37:51.147508","192.168.1.20","59053","File","CopyFolderSource\inner.txt:Zone.Identifier","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.488246","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:51.157780","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.488583","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:51.159042","192.168.1.20","59054","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.488840","ShareFileAccess","5145","%%1541     %%4423","0x100080","%%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:51.162805","192.168.1.20","59055","File","SourceFolders","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.489186","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:51.165719","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.489475","ShareFileAccess","5145","%%1541     %%4423","0x100080","%%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:51.167912","192.168.1.20","59055","File","SourceFolders","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.489694","ShareFileAccess","5145","%%1541     %%4423","0x100080","%%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:51.213200","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.489912","ShareFileAccess","5145","%%1541     %%4423","0x100080","%%1541: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:51.218020","192.168.1.20","59055","File","CopyFolderSource","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
"06:37:51.490190","ShareFileAccess","5145","%%1541     %%4416     %%4423","0x100081","%%1541: %%1801 D:(A;;FA;;;WD)     %%4416: %%1801 D:(A;;FA;;;WD)     %%4423: %%1801 D:(A;;FA;;;WD)","06:37:51.221304","192.168.1.20","55411","File","\","\??\D:\tmp\ProbeTest","\\*\ProbeTest","WIN-DESK-2022","0x643867fb","smbtest","S-1-5-21-3393082697-3192495989-2329455330-1012"
